game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,FUMBLES,FUMBLES_LOST,FF,FR,FR_YDS,FR_TD,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,INT,INT_YDS,INT_TD,INT_LONG,PD,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,菊山 大輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,山田 将史,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,岩島 宏大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,塚野 春希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,柴山 惠之,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,池田 直人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,佐野 昂志,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,神谷 康治,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,竹内 脩也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,PentaOceanパイレーツ,pirates,名古屋サイクロンズ,nagoya,35,7,28,W,,,牛島 卓也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,,,,,,,,,,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,齋藤 健,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,68.0,34.0,67.0,33.5,,,41.0,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,二神 悠輔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,15.0,15.0,15.0,,,15.0,,,,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,PentaOceanパイレーツ,pirates,名古屋サイクロンズ,nagoya,35,7,28,W,,,高橋 慶行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,
30935,2022年10月02日 15:00:00,@MKタクシーフィールドエキスポ＊下がホームチーム,名古屋サイクロンズ,nagoya,PentaOceanパイレーツ,pirates,7,35,-28,L,,,藤田 陸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.5,,,4.0,54.0,13.5,,
