game_id,game_day_time,game_day_location,team,team_abv,opponent,opponent_abv,team_score,opponent_score,score_dif,result,player_num,player_name_en,player_name_jp,COMP,ATT,COMP%,PASS_YDS,PASS_YPA,PASS_TD,PASS_INT,PASS_LONG,SACKED,SACKED_YDS,NFL_QBR,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,COMB,SOLO,AST,SACKS,SACKS_YDS,TFL,TFL_YDS,FGA,FGM,FG%,FG_LONG,XPA,XPM,XP%,PUNTS,PUNT_GROSS_YDS,PUNT_GROSS_AVG,PUNT_NET_YDS,PUNT_NET_AVG,PUNT_TB,PUNT_IN20,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,高口 宏起,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,海島 裕児,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,奥田 凌大,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,林 奎佑,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,髙岡 拓稔,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,樋田 祥一,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,竹内 修平,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,アルリワン アディヤミ,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,前野 太一,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,井本 健一朗,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,趙 翔来,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,海﨑 悠,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,髙橋 孝綺,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,柴田 源太,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,森田 恭平,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,高谷 亮太,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,富士通フロンティアーズ,fujitsu,エレコム神戸ファイニーズ,elecom,39,21,18,W,,,宇田 正男,,,,,,,,,,,,,,,,,,,,,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,2022年12月12日 19:00,@東京ドーム＊下がホームチーム,エレコム神戸ファイニーズ,elecom,富士通フロンティアーズ,fujitsu,21,39,-18,L,,,谷川 堅斗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,inf,0.0,,,,3.0,113.0,37.667,109.0,36.333,,,42.0,,,,,,,,,,
